fwer,sensitivity,sm_sigma,snr,n,method,distribution
0.0,0.0,0.0,0.25,7,Voxel-wise permutation,n
0.1,0.0,0.0,0.5,7,Voxel-wise permutation,n
0.1,0.0004424778761061947,0.0,0.75,7,Voxel-wise permutation,n
0.1,0.001327433628318584,0.0,1.0,7,Voxel-wise permutation,n
0.15,0.003982300884955752,0.0,1.25,7,Voxel-wise permutation,n
0.0,0.007964601769911504,0.0,1.5,7,Voxel-wise permutation,n
0.0,0.01415929203539823,0.0,1.75,7,Voxel-wise permutation,n
0.0,0.016371681415929207,0.0,2.0,7,Voxel-wise permutation,n
0.0,0.0411504424778761,0.0,2.25,7,Voxel-wise permutation,n
0.1,0.06150442477876107,0.0,2.5,7,Voxel-wise permutation,n
0.1,0.0911504424778761,0.0,2.75,7,Voxel-wise permutation,n
0.0,0.1314159292035398,0.0,3.0,7,Voxel-wise permutation,n
0.0,0.0,0.1,0.0,7,Voxel-wise permutation,n
0.1,0.0,0.1,0.1,7,Voxel-wise permutation,n
0.1,0.0,0.1,0.25,7,Voxel-wise permutation,n
0.0,0.0004424778761061947,0.1,0.5,7,Voxel-wise permutation,n
0.1,0.0,0.1,0.75,7,Voxel-wise permutation,n
0.0,0.0017699115044247787,0.1,1.0,7,Voxel-wise permutation,n
0.2,0.0048672566371681415,0.1,1.25,7,Voxel-wise permutation,n
0.05,0.009734513274336285,0.1,1.5,7,Voxel-wise permutation,n
0.2,0.015929203539823005,0.1,1.75,7,Voxel-wise permutation,n
0.0,0.030088495575221242,0.1,2.0,7,Voxel-wise permutation,n
0.05,0.03893805309734514,0.1,2.25,7,Voxel-wise permutation,n
0.05,0.051769911504424795,0.1,2.5,7,Voxel-wise permutation,n
0.05,0.055309734513274346,0.1,2.75,7,Voxel-wise permutation,n
0.05,0.12212389380530972,0.1,3.0,7,Voxel-wise permutation,n
0.1,0.0,0.25,0.0,7,Voxel-wise permutation,n
0.1,0.0,0.25,0.1,7,Voxel-wise permutation,n
0.1,0.0,0.25,0.25,7,Voxel-wise permutation,n
0.05,0.0,0.25,0.5,7,Voxel-wise permutation,n
0.05,0.001327433628318584,0.25,0.75,7,Voxel-wise permutation,n
0.05,0.0017699115044247787,0.25,1.0,7,Voxel-wise permutation,n
0.0,0.0035398230088495575,0.25,1.25,7,Voxel-wise permutation,n
0.1,0.007079646017699115,0.25,1.5,7,Voxel-wise permutation,n
0.05,0.007079646017699115,0.25,1.75,7,Voxel-wise permutation,n
0.05,0.02566371681415929,0.25,2.0,7,Voxel-wise permutation,n
0.05,0.045575221238938056,0.25,2.25,7,Voxel-wise permutation,n
0.05,0.05309734513274337,0.25,2.5,7,Voxel-wise permutation,n
0.0,0.08407079646017698,0.25,2.75,7,Voxel-wise permutation,n
0.0,0.09955752212389381,0.25,3.0,7,Voxel-wise permutation,n
0.1,0.0,0.5,0.0,7,Voxel-wise permutation,n
0.05,0.0,0.5,0.1,7,Voxel-wise permutation,n
0.0,0.0002958579881656805,0.5,0.25,7,Voxel-wise permutation,n
0.1,0.000591715976331361,0.5,0.5,7,Voxel-wise permutation,n
0.0,0.001183431952662722,0.5,0.75,7,Voxel-wise permutation,n
0.2,0.003550295857988166,0.5,1.0,7,Voxel-wise permutation,n
0.0,0.010059171597633138,0.5,1.25,7,Voxel-wise permutation,n
0.0,0.022781065088757397,0.5,1.5,7,Voxel-wise permutation,n
0.0,0.06035502958579882,0.5,1.75,7,Voxel-wise permutation,n
0.0,0.06301775147928994,0.5,2.0,7,Voxel-wise permutation,n
0.1,0.10857988165680472,0.5,2.25,7,Voxel-wise permutation,n
0.05,0.20295857988165683,0.5,2.5,7,Voxel-wise permutation,n
0.15,0.2115384615384616,0.5,2.75,7,Voxel-wise permutation,n
0.0,0.2349112426035503,0.5,3.0,7,Voxel-wise permutation,n
0.05,0.0,0.75,0.0,7,Voxel-wise permutation,n
0.05,0.0,0.75,0.1,7,Voxel-wise permutation,n
0.0,0.0,0.75,0.25,7,Voxel-wise permutation,n
0.05,0.002112676056338028,0.75,0.5,7,Voxel-wise permutation,n
0.05,0.013380281690140845,0.75,0.75,7,Voxel-wise permutation,n
0.0,0.025352112676056342,0.75,1.0,7,Voxel-wise permutation,n
0.05,0.0647887323943662,0.75,1.25,7,Voxel-wise permutation,n
0.0,0.11384976525821595,0.75,1.5,7,Voxel-wise permutation,n
0.1,0.19154929577464785,0.75,1.75,7,Voxel-wise permutation,n
0.0,0.2549295774647887,0.75,2.0,7,Voxel-wise permutation,n
0.1,0.2866197183098592,0.75,2.25,7,Voxel-wise permutation,n
0.05,0.35516431924882624,0.75,2.5,7,Voxel-wise permutation,n
0.05,0.4406103286384976,0.75,2.75,7,Voxel-wise permutation,n
0.0,0.4300469483568075,0.75,3.0,7,Voxel-wise permutation,n
0.0,0.0,1.0,0.0,7,Voxel-wise permutation,n
0.05,0.0,1.0,0.1,7,Voxel-wise permutation,n
0.15,0.00038314176245210724,1.0,0.25,7,Voxel-wise permutation,n
0.05,0.002490421455938697,1.0,0.5,7,Voxel-wise permutation,n
0.0,0.027011494252873563,1.0,0.75,7,Voxel-wise permutation,n
0.05,0.055747126436781605,1.0,1.0,7,Voxel-wise permutation,n
0.0,0.13831417624521072,1.0,1.25,7,Voxel-wise permutation,n
0.05,0.19348659003831414,1.0,1.5,7,Voxel-wise permutation,n
0.1,0.2804597701149426,1.0,1.75,7,Voxel-wise permutation,n
0.05,0.307471264367816,1.0,2.0,7,Voxel-wise permutation,n
0.05,0.3626436781609196,1.0,2.25,7,Voxel-wise permutation,n
0.0,0.39291187739463596,1.0,2.5,7,Voxel-wise permutation,n
0.05,0.4145593869731801,1.0,2.75,7,Voxel-wise permutation,n
0.1,0.43007662835249044,1.0,3.0,7,Voxel-wise permutation,n
0.05,0.0,1.25,0.0,7,Voxel-wise permutation,n
0.05,0.0,1.25,0.1,7,Voxel-wise permutation,n
0.15,0.00017064846416382253,1.25,0.25,7,Voxel-wise permutation,n
0.0,0.007337883959044368,1.25,0.5,7,Voxel-wise permutation,n
0.05,0.03890784982935153,1.25,0.75,7,Voxel-wise permutation,n
0.1,0.12901023890784982,1.25,1.0,7,Voxel-wise permutation,n
0.05,0.15426621160409557,1.25,1.25,7,Voxel-wise permutation,n
0.05,0.22559726962457338,1.25,1.5,7,Voxel-wise permutation,n
0.05,0.2619453924914676,1.25,1.75,7,Voxel-wise permutation,n
0.05,0.36535836177474396,1.25,2.0,7,Voxel-wise permutation,n
0.05,0.3757679180887372,1.25,2.25,7,Voxel-wise permutation,n
0.0,0.35767918088737194,1.25,2.5,7,Voxel-wise permutation,n
0.05,0.3919795221843003,1.25,2.75,7,Voxel-wise permutation,n
0.0,0.43276450511945386,1.25,3.0,7,Voxel-wise permutation,n
0.05,0.0,1.5,0.0,7,Voxel-wise permutation,n
0.15,0.0001466275659824047,1.5,0.1,7,Voxel-wise permutation,n
0.05,0.0001466275659824047,1.5,0.25,7,Voxel-wise permutation,n
0.0,0.014076246334310852,1.5,0.5,7,Voxel-wise permutation,n
0.0,0.0595307917888563,1.5,0.75,7,Voxel-wise permutation,n
0.15,0.12947214076246333,1.5,1.0,7,Voxel-wise permutation,n
0.0,0.17859237536656888,1.5,1.25,7,Voxel-wise permutation,n
0.1,0.24736070381231667,1.5,1.5,7,Voxel-wise permutation,n
0.05,0.3115835777126099,1.5,1.75,7,Voxel-wise permutation,n
0.0,0.3262463343108504,1.5,2.0,7,Voxel-wise permutation,n
0.05,0.32521994134897353,1.5,2.25,7,Voxel-wise permutation,n
0.05,0.36290322580645157,1.5,2.5,7,Voxel-wise permutation,n
0.05,0.37580645161290316,1.5,2.75,7,Voxel-wise permutation,n
0.05,0.40351906158357764,1.5,3.0,7,Voxel-wise permutation,n
0.05,0.0,1.75,0.0,7,Voxel-wise permutation,n
0.1,0.0,1.75,0.1,7,Voxel-wise permutation,n
0.05,0.002119700748129676,1.75,0.25,7,Voxel-wise permutation,n
0.0,0.01633416458852868,1.75,0.5,7,Voxel-wise permutation,n
0.15,0.06832917705735661,1.75,0.75,7,Voxel-wise permutation,n
0.0,0.12917705735660848,1.75,1.0,7,Voxel-wise permutation,n
0.1,0.2123441396508728,1.75,1.25,7,Voxel-wise permutation,n
0.05,0.25087281795511224,1.75,1.5,7,Voxel-wise permutation,n
0.15,0.26670822942643385,1.75,1.75,7,Voxel-wise permutation,n
0.15,0.3138403990024937,1.75,2.0,7,Voxel-wise permutation,n
0.05,0.29413965087281796,1.75,2.25,7,Voxel-wise permutation,n
0.0,0.31508728179551126,1.75,2.5,7,Voxel-wise permutation,n
0.05,0.3556109725685786,1.75,2.75,7,Voxel-wise permutation,n
0.05,0.34513715710723186,1.75,3.0,7,Voxel-wise permutation,n
0.0,0.0,2.0,0.0,7,Voxel-wise permutation,n
0.1,0.0,2.0,0.1,7,Voxel-wise permutation,n
0.1,0.0010297482837528604,2.0,0.25,7,Voxel-wise permutation,n
0.05,0.025057208237986274,2.0,0.5,7,Voxel-wise permutation,n
0.05,0.08924485125858124,2.0,0.75,7,Voxel-wise permutation,n
0.15,0.177116704805492,2.0,1.0,7,Voxel-wise permutation,n
0.0,0.22528604118993134,2.0,1.25,7,Voxel-wise permutation,n
0.05,0.26350114416475967,2.0,1.5,7,Voxel-wise permutation,n
0.05,0.2916475972540046,2.0,1.75,7,Voxel-wise permutation,n
0.1,0.30526315789473685,2.0,2.0,7,Voxel-wise permutation,n
0.05,0.3441647597254004,2.0,2.25,7,Voxel-wise permutation,n
0.0,0.3546910755148741,2.0,2.5,7,Voxel-wise permutation,n
0.05,0.34610983981693366,2.0,2.75,7,Voxel-wise permutation,n
0.0,0.3545766590389016,2.0,3.0,7,Voxel-wise permutation,n
0.15,0.0,2.25,0.0,7,Voxel-wise permutation,n
0.05,0.0001006036217303823,2.25,0.1,7,Voxel-wise permutation,n
0.15,0.0036217303822937627,2.25,0.25,7,Voxel-wise permutation,n
0.05,0.034004024144869215,2.25,0.5,7,Voxel-wise permutation,n
0.25,0.12354124748490944,2.25,0.75,7,Voxel-wise permutation,n
0.0,0.17615694164989942,2.25,1.0,7,Voxel-wise permutation,n
0.0,0.19426559356136822,2.25,1.25,7,Voxel-wise permutation,n
0.0,0.23128772635814884,2.25,1.5,7,Voxel-wise permutation,n
0.05,0.256841046277666,2.25,1.75,7,Voxel-wise permutation,n
0.05,0.29144869215291747,2.25,2.0,7,Voxel-wise permutation,n
0.0,0.33480885311871234,2.25,2.25,7,Voxel-wise permutation,n
0.05,0.33752515090543256,2.25,2.5,7,Voxel-wise permutation,n
0.0,0.3541247484909457,2.25,2.75,7,Voxel-wise permutation,n
0.0,0.3642857142857143,2.25,3.0,7,Voxel-wise permutation,n
0.1,0.0,2.5,0.0,7,Voxel-wise permutation,n
0.05,0.00017825311942959,2.5,0.1,7,Voxel-wise permutation,n
0.05,0.0037433155080213902,2.5,0.25,7,Voxel-wise permutation,n
0.0,0.023885918003565064,2.5,0.5,7,Voxel-wise permutation,n
0.0,0.1127450980392157,2.5,0.75,7,Voxel-wise permutation,n
0.05,0.13770053475935828,2.5,1.0,7,Voxel-wise permutation,n
0.1,0.20490196078431372,2.5,1.25,7,Voxel-wise permutation,n
0.0,0.24830659536541888,2.5,1.5,7,Voxel-wise permutation,n
0.15,0.27406417112299464,2.5,1.75,7,Voxel-wise permutation,n
0.05,0.29598930481283425,2.5,2.0,7,Voxel-wise permutation,n
0.1,0.31461675579322634,2.5,2.25,7,Voxel-wise permutation,n
0.05,0.31185383244206777,2.5,2.5,7,Voxel-wise permutation,n
0.0,0.32361853832442067,2.5,2.75,7,Voxel-wise permutation,n
0.05,0.33832442067736185,2.5,3.0,7,Voxel-wise permutation,n
0.05,0.0,2.75,0.0,7,Voxel-wise permutation,n
0.2,0.00024154589371980676,2.75,0.1,7,Voxel-wise permutation,n
0.05,0.0016103059581320449,2.75,0.25,7,Voxel-wise permutation,n
0.0,0.03510466988727859,2.75,0.5,7,Voxel-wise permutation,n
0.05,0.10829307568438003,2.75,0.75,7,Voxel-wise permutation,n
0.1,0.13542673107890496,2.75,1.0,7,Voxel-wise permutation,n
0.0,0.1856682769726248,2.75,1.25,7,Voxel-wise permutation,n
0.0,0.2268115942028986,2.75,1.5,7,Voxel-wise permutation,n
0.05,0.2680354267310789,2.75,1.75,7,Voxel-wise permutation,n
0.05,0.2838969404186795,2.75,2.0,7,Voxel-wise permutation,n
0.05,0.3199677938808373,2.75,2.25,7,Voxel-wise permutation,n
0.0,0.31521739130434795,2.75,2.5,7,Voxel-wise permutation,n
0.0,0.34380032206119154,2.75,2.75,7,Voxel-wise permutation,n
0.0,0.34275362318840574,2.75,3.0,7,Voxel-wise permutation,n
0.15,0.0,3.0,0.0,7,Voxel-wise permutation,n
0.15,0.0002936857562408223,3.0,0.1,7,Voxel-wise permutation,n
0.0,0.005726872246696035,3.0,0.25,7,Voxel-wise permutation,n
0.0,0.04016152716593245,3.0,0.5,7,Voxel-wise permutation,n
0.05,0.12232011747430252,3.0,0.75,7,Voxel-wise permutation,n
0.1,0.1554331864904552,3.0,1.0,7,Voxel-wise permutation,n
0.05,0.181424375917768,3.0,1.25,7,Voxel-wise permutation,n
0.05,0.23281938325991192,3.0,1.5,7,Voxel-wise permutation,n
0.0,0.2655653450807636,3.0,1.75,7,Voxel-wise permutation,n
0.1,0.2761380323054332,3.0,2.0,7,Voxel-wise permutation,n
0.05,0.2876651982378855,3.0,2.25,7,Voxel-wise permutation,n
0.0,0.31483113069016155,3.0,2.5,7,Voxel-wise permutation,n
0.1,0.3048458149779736,3.0,2.75,7,Voxel-wise permutation,n
0.05,0.34001468428781206,3.0,3.0,7,Voxel-wise permutation,n
0.0,0.0,0.0,0.0,10,Voxel-wise permutation,n
0.0,0.0,0.0,0.1,10,Voxel-wise permutation,n
0.1,0.0,0.0,0.25,10,Voxel-wise permutation,n
0.1,0.0,0.0,0.5,10,Voxel-wise permutation,n
0.05,0.003982300884955752,0.0,0.75,10,Voxel-wise permutation,n
0.0,0.005752212389380531,0.0,1.0,10,Voxel-wise permutation,n
0.0,0.024778761061946902,0.0,1.25,10,Voxel-wise permutation,n
0.15,0.055309734513274346,0.0,1.5,10,Voxel-wise permutation,n
0.0,0.1234513274336283,0.0,1.75,10,Voxel-wise permutation,n
0.0,0.1915929203539823,0.0,2.0,10,Voxel-wise permutation,n
0.1,0.29734513274336277,0.0,2.25,10,Voxel-wise permutation,n
0.1,0.4455752212389381,0.0,2.5,10,Voxel-wise permutation,n
0.05,0.6123893805309735,0.0,2.75,10,Voxel-wise permutation,n
0.15,0.6845132743362832,0.0,3.0,10,Voxel-wise permutation,n
0.05,0.0,0.1,0.0,10,Voxel-wise permutation,n
0.0,0.0,0.1,0.1,10,Voxel-wise permutation,n
0.0,0.0,0.1,0.25,10,Voxel-wise permutation,n
0.1,0.0,0.1,0.5,10,Voxel-wise permutation,n
0.0,0.001327433628318584,0.1,0.75,10,Voxel-wise permutation,n
0.05,0.003982300884955752,0.1,1.0,10,Voxel-wise permutation,n
0.0,0.024336283185840704,0.1,1.25,10,Voxel-wise permutation,n
0.05,0.06504424778761063,0.1,1.5,10,Voxel-wise permutation,n
0.15,0.11902654867256637,0.1,1.75,10,Voxel-wise permutation,n
0.05,0.20973451327433631,0.1,2.0,10,Voxel-wise permutation,n
0.1,0.3216814159292036,0.1,2.25,10,Voxel-wise permutation,n
0.0,0.40840707964601775,0.1,2.5,10,Voxel-wise permutation,n
0.0,0.595575221238938,0.1,2.75,10,Voxel-wise permutation,n
0.0,0.7013274336283186,0.1,3.0,10,Voxel-wise permutation,n
0.1,0.0,0.25,0.0,10,Voxel-wise permutation,n
0.05,0.0,0.25,0.1,10,Voxel-wise permutation,n
0.15,0.0,0.25,0.25,10,Voxel-wise permutation,n
0.0,0.0008849557522123894,0.25,0.5,10,Voxel-wise permutation,n
0.1,0.0004424778761061947,0.25,0.75,10,Voxel-wise permutation,n
0.05,0.007522123893805309,0.25,1.0,10,Voxel-wise permutation,n
0.2,0.022566371681415932,0.25,1.25,10,Voxel-wise permutation,n
0.05,0.04734513274336283,0.25,1.5,10,Voxel-wise permutation,n
0.1,0.10530973451327437,0.25,1.75,10,Voxel-wise permutation,n
0.15,0.21283185840707963,0.25,2.0,10,Voxel-wise permutation,n
0.0,0.29203539823008856,0.25,2.25,10,Voxel-wise permutation,n
0.1,0.4371681415929204,0.25,2.5,10,Voxel-wise permutation,n
0.05,0.6141592920353982,0.25,2.75,10,Voxel-wise permutation,n
0.05,0.7097345132743362,0.25,3.0,10,Voxel-wise permutation,n
0.05,0.0,0.5,0.0,10,Voxel-wise permutation,n
0.05,0.0,0.5,0.1,10,Voxel-wise permutation,n
0.0,0.0002958579881656805,0.5,0.25,10,Voxel-wise permutation,n
0.0,0.0002958579881656805,0.5,0.5,10,Voxel-wise permutation,n
0.1,0.010355029585798817,0.5,0.75,10,Voxel-wise permutation,n
0.15,0.04378698224852071,0.5,1.0,10,Voxel-wise permutation,n
0.05,0.11982248520710059,0.5,1.25,10,Voxel-wise permutation,n
0.15,0.2062130177514793,0.5,1.5,10,Voxel-wise permutation,n
0.0,0.3467455621301775,0.5,1.75,10,Voxel-wise permutation,n
0.05,0.478698224852071,0.5,2.0,10,Voxel-wise permutation,n
0.1,0.556508875739645,0.5,2.25,10,Voxel-wise permutation,n
0.05,0.6050295857988166,0.5,2.5,10,Voxel-wise permutation,n
0.05,0.6437869822485206,0.5,2.75,10,Voxel-wise permutation,n
0.15,0.6576923076923077,0.5,3.0,10,Voxel-wise permutation,n
0.1,0.00023474178403755868,0.75,0.0,10,Voxel-wise permutation,n
0.05,0.0,0.75,0.1,10,Voxel-wise permutation,n
0.05,0.00023474178403755868,0.75,0.25,10,Voxel-wise permutation,n
0.05,0.013380281690140846,0.75,0.5,10,Voxel-wise permutation,n
0.1,0.09647887323943662,0.75,0.75,10,Voxel-wise permutation,n
0.0,0.21267605633802816,0.75,1.0,10,Voxel-wise permutation,n
0.2,0.3652582159624413,0.75,1.25,10,Voxel-wise permutation,n
0.15,0.463849765258216,0.75,1.5,10,Voxel-wise permutation,n
0.05,0.4974178403755869,0.75,1.75,10,Voxel-wise permutation,n
0.05,0.5150234741784037,0.75,2.0,10,Voxel-wise permutation,n
0.05,0.535680751173709,0.75,2.25,10,Voxel-wise permutation,n
0.0,0.5438967136150235,0.75,2.5,10,Voxel-wise permutation,n
0.0,0.572769953051643,0.75,2.75,10,Voxel-wise permutation,n
0.1,0.5762910798122065,0.75,3.0,10,Voxel-wise permutation,n
0.0,0.0,1.0,0.0,10,Voxel-wise permutation,n
0.05,0.0,1.0,0.1,10,Voxel-wise permutation,n
0.1,0.0009578544061302681,1.0,0.25,10,Voxel-wise permutation,n
0.0,0.041379310344827586,1.0,0.5,10,Voxel-wise permutation,n
0.15,0.16111111111111112,1.0,0.75,10,Voxel-wise permutation,n
0.0,0.32605363984674335,1.0,1.0,10,Voxel-wise permutation,n
0.05,0.38984674329501917,1.0,1.25,10,Voxel-wise permutation,n
0.05,0.425287356321839,1.0,1.5,10,Voxel-wise permutation,n
0.0,0.45862068965517244,1.0,1.75,10,Voxel-wise permutation,n
0.05,0.4722222222222222,1.0,2.0,10,Voxel-wise permutation,n
0.1,0.4971264367816091,1.0,2.25,10,Voxel-wise permutation,n
0.0,0.5065134099616858,1.0,2.5,10,Voxel-wise permutation,n
0.15,0.5159003831417623,1.0,2.75,10,Voxel-wise permutation,n
0.05,0.5390804597701149,1.0,3.0,10,Voxel-wise permutation,n
0.0,0.0,1.25,0.0,10,Voxel-wise permutation,n
0.05,0.0,1.25,0.1,10,Voxel-wise permutation,n
0.0,0.004095563139931741,1.25,0.25,10,Voxel-wise permutation,n
0.0,0.0733788395904437,1.25,0.5,10,Voxel-wise permutation,n
0.1,0.2295221843003413,1.25,0.75,10,Voxel-wise permutation,n
0.15,0.3305460750853243,1.25,1.0,10,Voxel-wise permutation,n
0.1,0.3679180887372014,1.25,1.25,10,Voxel-wise permutation,n
0.05,0.4107508532423208,1.25,1.5,10,Voxel-wise permutation,n
0.1,0.44419795221843,1.25,1.75,10,Voxel-wise permutation,n
0.05,0.47423208191126276,1.25,2.0,10,Voxel-wise permutation,n
0.15,0.48310580204778153,1.25,2.25,10,Voxel-wise permutation,n
0.0,0.49965870307167226,1.25,2.5,10,Voxel-wise permutation,n
0.0,0.5044368600682595,1.25,2.75,10,Voxel-wise permutation,n
0.0,0.5233788395904437,1.25,3.0,10,Voxel-wise permutation,n
0.2,0.0,1.5,0.0,10,Voxel-wise permutation,n
0.0,0.0,1.5,0.1,10,Voxel-wise permutation,n
0.0,0.0063049853372434015,1.5,0.25,10,Voxel-wise permutation,n
0.0,0.10483870967741934,1.5,0.5,10,Voxel-wise permutation,n
0.0,0.25571847507331374,1.5,0.75,10,Voxel-wise permutation,n
0.1,0.32756598240469204,1.5,1.0,10,Voxel-wise permutation,n
0.15,0.36920821114369495,1.5,1.25,10,Voxel-wise permutation,n
0.0,0.3956011730205278,1.5,1.5,10,Voxel-wise permutation,n
0.1,0.42639296187683284,1.5,1.75,10,Voxel-wise permutation,n
0.05,0.439882697947214,1.5,2.0,10,Voxel-wise permutation,n
0.05,0.4558651026392962,1.5,2.25,10,Voxel-wise permutation,n
0.15,0.47947214076246336,1.5,2.5,10,Voxel-wise permutation,n
0.0,0.4859237536656892,1.5,2.75,10,Voxel-wise permutation,n
0.0,0.5004398826979471,1.5,3.0,10,Voxel-wise permutation,n
0.05,0.0,1.75,0.0,10,Voxel-wise permutation,n
0.0,0.0,1.75,0.1,10,Voxel-wise permutation,n
0.05,0.008728179551122196,1.75,0.25,10,Voxel-wise permutation,n
0.1,0.12668329177057358,1.75,0.5,10,Voxel-wise permutation,n
0.1,0.23927680798004988,1.75,0.75,10,Voxel-wise permutation,n
0.0,0.30261845386533665,1.75,1.0,10,Voxel-wise permutation,n
0.05,0.34488778054862845,1.75,1.25,10,Voxel-wise permutation,n
0.05,0.36508728179551125,1.75,1.5,10,Voxel-wise permutation,n
0.05,0.3950124688279302,1.75,1.75,10,Voxel-wise permutation,n
0.0,0.41346633416458856,1.75,2.0,10,Voxel-wise permutation,n
0.1,0.43516209476309226,1.75,2.25,10,Voxel-wise permutation,n
0.05,0.4452618453865337,1.75,2.5,10,Voxel-wise permutation,n
0.05,0.4607231920199501,1.75,2.75,10,Voxel-wise permutation,n
0.05,0.47094763092269326,1.75,3.0,10,Voxel-wise permutation,n
0.05,0.0,2.0,0.0,10,Voxel-wise permutation,n
0.0,0.002173913043478261,2.0,0.1,10,Voxel-wise permutation,n
0.0,0.014530892448512587,2.0,0.25,10,Voxel-wise permutation,n
0.05,0.14038901601830667,2.0,0.5,10,Voxel-wise permutation,n
0.1,0.248512585812357,2.0,0.75,10,Voxel-wise permutation,n
0.05,0.29851258581235696,2.0,1.0,10,Voxel-wise permutation,n
0.1,0.33512585812356976,2.0,1.25,10,Voxel-wise permutation,n
0.05,0.37105263157894736,2.0,1.5,10,Voxel-wise permutation,n
0.05,0.3916475972540045,2.0,1.75,10,Voxel-wise permutation,n
0.1,0.41601830663615563,2.0,2.0,10,Voxel-wise permutation,n
0.15,0.43684210526315786,2.0,2.25,10,Voxel-wise permutation,n
0.1,0.45148741418764293,2.0,2.5,10,Voxel-wise permutation,n
0.0,0.461670480549199,2.0,2.75,10,Voxel-wise permutation,n
0.05,0.4799771167048054,2.0,3.0,10,Voxel-wise permutation,n
0.05,0.0,2.25,0.0,10,Voxel-wise permutation,n
0.05,0.00030181086519114693,2.25,0.1,10,Voxel-wise permutation,n
0.05,0.019014084507042252,2.25,0.25,10,Voxel-wise permutation,n
0.15,0.16468812877263583,2.25,0.5,10,Voxel-wise permutation,n
0.05,0.24336016096579477,2.25,0.75,10,Voxel-wise permutation,n
0.1,0.2948692152917506,2.25,1.0,10,Voxel-wise permutation,n
0.05,0.33078470824949696,2.25,1.25,10,Voxel-wise permutation,n
0.0,0.36961770623742457,2.25,1.5,10,Voxel-wise permutation,n
